"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","4/190","132/28943",0.0113329074194122,0.0330173547548072,0.0188029219027542,"Eno1/Pid1/Aldoa/Pkm",4
"GO:0001937","GO:0001937","negative regulation of endothelial cell proliferation","3/190","71/28943",0.0114775153584311,0.0332724326753525,0.0189481852121485,"Cav1/Gja1/Tnf",3
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response","3/190","71/28943",0.0114775153584311,0.0332724326753525,0.0189481852121485,"Malt1/Nlrp3/Anxa1",3
"GO:0010761","GO:0010761","fibroblast migration","3/190","71/28943",0.0114775153584311,0.0332724326753525,0.0189481852121485,"Pmp22/Plec/Sdc4",3
"GO:0046503","GO:0046503","glycerolipid catabolic process","3/190","71/28943",0.0114775153584311,0.0332724326753525,0.0189481852121485,"Plcb1/Prdx6/Pla2g4a",3
"GO:0048332","GO:0048332","mesoderm morphogenesis","3/190","71/28943",0.0114775153584311,0.0332724326753525,0.0189481852121485,"Gpi1/Inhba/Txnrd1",3
"GO:0060986","GO:0060986","endocrine hormone secretion","3/190","71/28943",0.0114775153584311,0.0332724326753525,0.0189481852121485,"Rab11fip1/Inhba/Il1b",3
"GO:0018904","GO:0018904","ether metabolic process","2/190","25/28943",0.0116456038265836,0.0335098419319211,0.0190833864644415,"Txn1/Pla2g4a",2
"GO:0021544","GO:0021544","subpallium development","2/190","25/28943",0.0116456038265836,0.0335098419319211,0.0190833864644415,"Slc7a11/Inhba",2
"GO:0032288","GO:0032288","myelin assembly","2/190","25/28943",0.0116456038265836,0.0335098419319211,0.0190833864644415,"Pmp22/Cd9",2
"GO:0036010","GO:0036010","protein localization to endosome","2/190","25/28943",0.0116456038265836,0.0335098419319211,0.0190833864644415,"Ezr/Msn",2
"GO:0062098","GO:0062098","regulation of programmed necrotic cell death","2/190","25/28943",0.0116456038265836,0.0335098419319211,0.0190833864644415,"Cav1/Cflar",2
"GO:0097396","GO:0097396","response to interleukin-17","2/190","25/28943",0.0116456038265836,0.0335098419319211,0.0190833864644415,"Cxcl1/Il1b",2
"GO:1901739","GO:1901739","regulation of myoblast fusion","2/190","25/28943",0.0116456038265836,0.0335098419319211,0.0190833864644415,"Ehd1/Cflar",2
"GO:1902993","GO:1902993","positive regulation of amyloid precursor protein catabolic process","2/190","25/28943",0.0116456038265836,0.0335098419319211,0.0190833864644415,"Gsap/Tnf",2
"GO:2001169","GO:2001169","regulation of ATP biosynthetic process","2/190","25/28943",0.0116456038265836,0.0335098419319211,0.0190833864644415,"Eno1/Pid1",2
"GO:0032271","GO:0032271","regulation of protein polymerization","5/190","206/28943",0.0118075146165299,0.0339199455198998,0.0193169347239573,"Cav1/Carmil1/Mtpn/Met/Myadm",5
"GO:0051048","GO:0051048","negative regulation of secretion","5/190","206/28943",0.0118075146165299,0.0339199455198998,0.0193169347239573,"Rab11fip1/Klf7/Anxa1/Il1b/Tnfrsf1b",5
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response","3/190","72/28943",0.0119197214211357,0.0341131917367136,0.0194269857425727,"Malt1/Nlrp3/Anxa1",3
"GO:0032371","GO:0032371","regulation of sterol transport","3/190","72/28943",0.0119197214211357,0.0341131917367136,0.0194269857425727,"Cav1/Anxa2/Nfkbia",3
"GO:0032374","GO:0032374","regulation of cholesterol transport","3/190","72/28943",0.0119197214211357,0.0341131917367136,0.0194269857425727,"Cav1/Anxa2/Nfkbia",3
"GO:0046637","GO:0046637","regulation of alpha-beta T cell differentiation","3/190","72/28943",0.0119197214211357,0.0341131917367136,0.0194269857425727,"Malt1/Nlrp3/Anxa1",3
"GO:0001841","GO:0001841","neural tube formation","4/190","134/28943",0.0119235305784512,0.0341131917367136,0.0194269857425727,"Mthfd1l/Hif1a/Lmo4/Sdc4",4
"GO:0043491","GO:0043491","protein kinase B signaling","5/190","207/28943",0.0120371751794171,0.0344101927718795,0.0195961236795981,"F10/Gpx1/Met/Il1b/Tnf",5
"GO:0014013","GO:0014013","regulation of gliogenesis","4/190","135/28943",0.0122261063385711,0.0349217519009473,0.0198874494512697,"Vim/Il1b/Tnfrsf1b/Tnf",4
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","3/190","73/28943",0.0123716159008106,0.0352510456326842,0.0200749776274939,"Itgam/Tnf/Ccl3",3
"GO:0030888","GO:0030888","regulation of B cell proliferation","3/190","73/28943",0.0123716159008106,0.0352510456326842,0.0200749776274939,"Bst1/Mif/Cd38",3
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","3/190","73/28943",0.0123716159008106,0.0352510456326842,0.0200749776274939,"Met/Lcn2/Tnf",3
"GO:0002070","GO:0002070","epithelial cell maturation","2/190","26/28943",0.0125620930895137,0.0356197436954688,0.0202849460193205,"Gja1/Hif1a",2
"GO:0010742","GO:0010742","macrophage derived foam cell differentiation","2/190","26/28943",0.0125620930895137,0.0356197436954688,0.0202849460193205,"Nfkbia/Cd36",2
"GO:0032753","GO:0032753","positive regulation of interleukin-4 production","2/190","26/28943",0.0125620930895137,0.0356197436954688,0.0202849460193205,"Cebpb/Nlrp3",2
"GO:0045730","GO:0045730","respiratory burst","2/190","26/28943",0.0125620930895137,0.0356197436954688,0.0202849460193205,"Cybb/Ncf1",2
"GO:1902230","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","2/190","26/28943",0.0125620930895137,0.0356197436954688,0.0202849460193205,"Mif/Cd44",2
"GO:1903146","GO:1903146","regulation of autophagy of mitochondrion","2/190","26/28943",0.0125620930895137,0.0356197436954688,0.0202849460193205,"Bnip3/Hif1a",2
"GO:0030032","GO:0030032","lamellipodium assembly","3/190","74/28943",0.0128332302884334,0.0363361969507168,0.0206929561311373,"Pmp22/Carmil1/Vcl",3
"GO:0042303","GO:0042303","molting cycle","4/190","137/28943",0.0128459204424226,0.0363361969507168,0.0206929561311373,"Inhba/Ptgs2/Trps1/Tnf",4
"GO:0042633","GO:0042633","hair cycle","4/190","137/28943",0.0128459204424226,0.0363361969507168,0.0206929561311373,"Inhba/Ptgs2/Trps1/Tnf",4
"GO:0030098","GO:0030098","lymphocyte differentiation","8/190","471/28943",0.0129453723094764,0.036587930299562,0.0208363147537104,"Il1a/Clec4e/Clec4d/Malt1/Cd44/Nlrp3/Anxa1/Il1b",8
"GO:0007566","GO:0007566","embryo implantation","3/190","75/28943",0.0133045941149086,0.0374821053205034,0.0213455349262836,"Acod1/Mmp9/Ptgs2",3
"GO:0010611","GO:0010611","regulation of cardiac muscle hypertrophy","3/190","75/28943",0.0133045941149086,0.0374821053205034,0.0213455349262836,"Atp2b4/Mtpn/Tnfrsf1b",3
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process","3/190","75/28943",0.0133045941149086,0.0374821053205034,0.0213455349262836,"Upp1/Ncf1/Smpdl3a",3
"GO:1903578","GO:1903578","regulation of ATP metabolic process","3/190","75/28943",0.0133045941149086,0.0374821053205034,0.0213455349262836,"Eno1/Pid1/Hif1a",3
"GO:0015850","GO:0015850","organic hydroxy compound transport","6/190","294/28943",0.0133460611689635,0.0375686790267123,0.0213948374415446,"Cav1/Slc16a3/Ceacam1/Anxa2/Nfkbia/Cd36",6
"GO:0031100","GO:0031100","animal organ regeneration","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Pkm/Cebpb",2
"GO:0031338","GO:0031338","regulation of vesicle fusion","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Anxa1/Pla2g4a",2
"GO:0046823","GO:0046823","negative regulation of nucleocytoplasmic transport","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Txn1/Cd36",2
"GO:0051016","GO:0051016","barbed-end actin filament capping","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Carmil1/Mtpn",2
"GO:0060004","GO:0060004","reflex","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Gja1/Pmp22",2
"GO:0070168","GO:0070168","negative regulation of biomineral tissue development","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Hif1a/Ecm1",2
"GO:0070584","GO:0070584","mitochondrion morphogenesis","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Pid1/Plec",2
"GO:0072567","GO:0072567","chemokine (C-X-C motif) ligand 2 production","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Mif/Tnf",2
"GO:1904996","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Itgb2/Tnf",2
"GO:2000341","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","2/190","27/28943",0.0135090451535628,0.0377239816379219,0.0214832801072746,"Mif/Tnf",2
"GO:0009743","GO:0009743","response to carbohydrate","5/190","214/28943",0.0137302510443623,0.0383111231293649,0.0218176489775688,"Plcb1/Hif1a/Klf7/Gpx1/Il1b",5
"GO:0007422","GO:0007422","peripheral nervous system development","3/190","76/28943",0.0137857349823787,0.038435288209835,0.0218883592548902,"Pmp22/Plec/Ndrg1",3
"GO:1904375","GO:1904375","regulation of protein localization to cell periphery","4/190","141/28943",0.014144922252626,0.0394053208295687,0.0224407792693773,"Atp2b4/Pid1/Ezr/Tnf",4
"GO:0048146","GO:0048146","positive regulation of fibroblast proliferation","3/190","77/28943",0.0142766785951672,0.0397407306320526,0.0226317904623804,"Fn1/Mif/Anxa2",3
"GO:0001778","GO:0001778","plasma membrane repair","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Anxa2/S100a10",2
"GO:0002903","GO:0002903","negative regulation of B cell apoptotic process","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Mif/Cd44",2
"GO:0006882","GO:0006882","cellular zinc ion homeostasis","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Mt2/Mt1",2
"GO:0033622","GO:0033622","integrin activation","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Fn1/Plek",2
"GO:0045648","GO:0045648","positive regulation of erythrocyte differentiation","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Hif1a/Inhba",2
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Il1b/Tnf",2
"GO:0051894","GO:0051894","positive regulation of focal adhesion assembly","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"S100a10/Sdc4",2
"GO:0060445","GO:0060445","branching involved in salivary gland morphogenesis","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Met/Tnf",2
"GO:0090077","GO:0090077","foam cell differentiation","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Nfkbia/Cd36",2
"GO:0097186","GO:0097186","amelogenesis","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Fam20a/Fam20c",2
"GO:0110150","GO:0110150","negative regulation of biomineralization","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Hif1a/Ecm1",2
"GO:1900017","GO:1900017","positive regulation of cytokine production involved in inflammatory response","2/190","28/28943",0.0144860249600474,0.0399421602326287,0.022746501803633,"Hif1a/Tnf",2
"GO:0014743","GO:0014743","regulation of muscle hypertrophy","3/190","78/28943",0.0147774487903586,0.0406496016646735,0.0231493798081338,"Atp2b4/Mtpn/Tnfrsf1b",3
"GO:0019369","GO:0019369","arachidonic acid metabolic process","3/190","78/28943",0.0147774487903586,0.0406496016646735,0.0231493798081338,"Gpx1/Ptgs2/Pla2g4a",3
"GO:0046635","GO:0046635","positive regulation of alpha-beta T cell activation","3/190","78/28943",0.0147774487903586,0.0406496016646735,0.0231493798081338,"Malt1/Nlrp3/Anxa1",3
"GO:0001655","GO:0001655","urogenital system development","7/190","391/28943",0.0150954941984123,0.0414918571879376,0.023629032552689,"Lrrk2/Vcan/Cd44/Mmp9/Plaur/Cflar/Anxa1",7
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","3/190","79/28943",0.015288067568017,0.0419881855733843,0.0239116846288162,"Arg1/Atp2b4/Nos2",3
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","8/190","486/28943",0.0153583875161075,0.042148233661851,0.0240028297774955,"Arg1/Malt1/Nlrp3/Anxa1/Il1b/Tnfrsf1b/Pla2g4a/Tnf",8
"GO:0010893","GO:0010893","positive regulation of steroid biosynthetic process","2/190","29/28943",0.0154926017966563,0.0422305254567757,0.0240496938041475,"Il1a/Tnf",2
"GO:0010954","GO:0010954","positive regulation of protein processing","2/190","29/28943",0.0154926017966563,0.0422305254567757,0.0240496938041475,"Eno1/S100a10",2
"GO:0032770","GO:0032770","positive regulation of monooxygenase activity","2/190","29/28943",0.0154926017966563,0.0422305254567757,0.0240496938041475,"Il1b/Tnf",2
"GO:0034104","GO:0034104","negative regulation of tissue remodeling","2/190","29/28943",0.0154926017966563,0.0422305254567757,0.0240496938041475,"Ceacam1/Cd38",2
"GO:0051450","GO:0051450","myoblast proliferation","2/190","29/28943",0.0154926017966563,0.0422305254567757,0.0240496938041475,"Gpx1/Met",2
"GO:0055069","GO:0055069","zinc ion homeostasis","2/190","29/28943",0.0154926017966563,0.0422305254567757,0.0240496938041475,"Mt2/Mt1",2
"GO:1901380","GO:1901380","negative regulation of potassium ion transmembrane transport","2/190","29/28943",0.0154926017966563,0.0422305254567757,0.0240496938041475,"Cav1/Fxyd2",2
"GO:1903055","GO:1903055","positive regulation of extracellular matrix organization","2/190","29/28943",0.0154926017966563,0.0422305254567757,0.0240496938041475,"Pdpn/Cflar",2
"GO:0060485","GO:0060485","mesenchyme development","6/190","304/28943",0.0154969976240354,0.0422305254567757,0.0240496938041475,"Gja1/Fn1/Pdpn/Hif1a/Plaur/Il1b",6
"GO:0043393","GO:0043393","regulation of protein binding","5/190","221/28943",0.0155769443564264,0.0424153527650865,0.0241549503720788,"Cav1/Slpi/Lrrk2/Anxa2/Mmp9",5
"GO:0005977","GO:0005977","glycogen metabolic process","3/190","80/28943",0.0158085551210494,0.0429124393859985,0.0244380342527023,"Pygl/Gbe1/Cd36",3
"GO:0006073","GO:0006073","cellular glucan metabolic process","3/190","80/28943",0.0158085551210494,0.0429124393859985,0.0244380342527023,"Pygl/Gbe1/Cd36",3
"GO:0009988","GO:0009988","cell-cell recognition","3/190","80/28943",0.0158085551210494,0.0429124393859985,0.0244380342527023,"Aldoa/Cd9/Msn",3
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","3/190","80/28943",0.0158085551210494,0.0429124393859985,0.0244380342527023,"Mif/Hif1a/Cd44",3
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response","5/190","222/28943",0.0158536191221171,0.0430014056653392,0.0244886993049103,"Clec4e/Clec4d/Malt1/Nlrp3/Anxa1",5
"GO:0006665","GO:0006665","sphingolipid metabolic process","4/190","146/28943",0.0158820190512927,0.0430450694504052,0.0245135652200229,"Smpdl3b/Sgms2/Sgms1/Smpdl3a",4
"GO:0051783","GO:0051783","regulation of nuclear division","4/190","147/28943",0.0162447821251281,0.0439941893620922,0.0250540757396671,"Il1a/Plcb1/Met/Il1b",4
"GO:0006749","GO:0006749","glutathione metabolic process","3/190","81/28943",0.016338929864715,0.0441125891949364,0.025121502789072,"Slc7a11/Sod2/Gpx1",3
"GO:0044042","GO:0044042","glucan metabolic process","3/190","81/28943",0.016338929864715,0.0441125891949364,0.025121502789072,"Pygl/Gbe1/Cd36",3
"GO:0046626","GO:0046626","regulation of insulin receptor signaling pathway","3/190","81/28943",0.016338929864715,0.0441125891949364,0.025121502789072,"Pid1/Ptpre/Il1b",3
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","3/190","81/28943",0.016338929864715,0.0441125891949364,0.025121502789072,"Kmt5a/Mif/Cd44",3
"GO:0032535","GO:0032535","regulation of cellular component size","7/190","398/28943",0.0164761591673786,0.0442823078556262,0.0252181551934238,"Fn1/Rap1gap2/Carmil1/Mtpn/Myadm/Ezr/Plek",7
"GO:0002507","GO:0002507","tolerance induction","2/190","30/28943",0.0165283492596307,0.0442823078556262,0.0252181551934238,"Irak3/Acod1",2
"GO:0010955","GO:0010955","negative regulation of protein processing","2/190","30/28943",0.0165283492596307,0.0442823078556262,0.0252181551934238,"Lrrk2/Cast",2
"GO:0034390","GO:0034390","smooth muscle cell apoptotic process","2/190","30/28943",0.0165283492596307,0.0442823078556262,0.0252181551934238,"Sod2/Gapdh",2
"GO:0034391","GO:0034391","regulation of smooth muscle cell apoptotic process","2/190","30/28943",0.0165283492596307,0.0442823078556262,0.0252181551934238,"Sod2/Gapdh",2
"GO:0043032","GO:0043032","positive regulation of macrophage activation","2/190","30/28943",0.0165283492596307,0.0442823078556262,0.0252181551934238,"Lrrk2/Pla2g4a",2
"GO:0045932","GO:0045932","negative regulation of muscle contraction","2/190","30/28943",0.0165283492596307,0.0442823078556262,0.0252181551934238,"Ptgs2/Ncf1",2
"GO:0061099","GO:0061099","negative regulation of protein tyrosine kinase activity","2/190","30/28943",0.0165283492596307,0.0442823078556262,0.0252181551934238,"Cav1/Sh3bp5",2
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/190","30/28943",0.0165283492596307,0.0442823078556262,0.0252181551934238,"Gpx1/Cflar",2
"GO:1903318","GO:1903318","negative regulation of protein maturation","2/190","30/28943",0.0165283492596307,0.0442823078556262,0.0252181551934238,"Lrrk2/Cast",2
"GO:0001649","GO:0001649","osteoblast differentiation","5/190","225/28943",0.016703274180861,0.0447167225392751,0.0254655482820197,"Gja1/Cebpb/Fam20c/Areg/Tnf",5
"GO:0060537","GO:0060537","muscle tissue development","8/190","494/28943",0.0167713360442372,0.0448646061305703,0.0255497659196371,"Cav1/Gja1/Pmp22/Egln1/Gpx1/Met/Plec/Cflar",8
"GO:0002711","GO:0002711","positive regulation of T cell mediated immunity","3/190","82/28943",0.0168792084657853,0.0451186787026606,0.0256944566971425,"Malt1/Nlrp3/Il1b",3
"GO:0008217","GO:0008217","regulation of blood pressure","5/190","226/28943",0.0169930858919186,0.0453884026991017,0.0258480607419863,"Gja1/Sod2/Nos2/Ptgs2/Cd36",5
"GO:0050808","GO:0050808","synapse organization","8/190","496/28943",0.017138769916645,0.0457426055975141,0.0260497743403662,"Klk8/Slc7a11/Lrrk2/Pmp22/Egln1/Itgam/Ndrg1/Tnf",8
